term,posting
degre,"0:3,1:7,2:3,3:3,4:3,5:3,6:3,7:3,8:7,9:14,10:1,11:3,13:4,14:3,15:3,37:1,61:3,62:3"
bient,"29:1,32:1"
biblioth,"16:5,17:1,18:1,19:1,20:1,21:1,22:3,23:1,24:1,25:2,26:1,27:2,28:2,29:2,30:2,31:1,32:1,33:1,34:1,35:1,36:1,37:1,38:1,39:1,40:1,41:2,42:1,43:1,44:1,45:1,46:1,47:2,48:1,49:1,50:1,51:2,52:1,53:6,54:2,55:2,56:2,57:3,58:2,59:3,60:18"
act,47:1
titulair,"43:1,61:1"
industri,"0:1,13:2,40:1,41:1,57:1,59:1"
os,"5:1,31:1,34:1,44:1,61:3"
allianc,"31:1,44:1,47:1,50:1"
accredit,9:1
remplit,61:1
remplir,"30:1,37:2,45:2,46:2,47:1"
gari,"15:1,56:1"
partiel,"28:4,30:2,32:1,35:1,38:1,40:1,45:1,49:2"
garnet,11:1
gare,24:1
seul,"29:1,39:2,44:1,45:1"
derni,"45:1,49:2,54:1,59:1"
chevronn,"27:1,54:1"
identif,"45:1,47:1,61:1"
accessibilit,"16:1,17:1,18:1,19:1,20:1,21:1,22:1,23:1,24:1,25:1,26:1,27:2,28:1,29:1,30:1,31:1,32:1,33:1,34:1,35:1,36:1,37:1,38:1,39:1,40:1,41:1,42:1,43:1,44:2,45:1,46:1,47:1,48:1,49:1,50:1,51:1,52:1,53:1,54:1,55:1,56:1,57:1,58:1,59:1,60:1"
fast,"0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,9:1,11:1,13:1,14:1,15:1,61:1,62:1"
log,24:1
culturel,"44:1,50:1,52:1"
area,"0:1,1:2,2:2,3:1,4:1,5:1,6:2,7:1,8:2,9:2,11:1,13:2,14:1,15:1,61:1,62:1"
remplira,51:1
concord,"27:1,29:1"
psychopathologi,56:1
start,"13:2,47:1"
low,"15:1,46:2"
lot,"4:6,6:2"
comptabilit,"40:2,56:2"
vesqu,"6:2,24:1"
photographyhonorari,61:1
attendr,49:1
textsizeact,"10:2,12:2"
jun,13:1
cabinet,28:1
quatr,"27:2,29:1,31:1,33:1,34:1,40:1,42:1,43:1,44:3,45:1,53:1,54:1,57:1,59:1"
alais,23:1
progressiv,27:1
diffus,"27:1,60:1"
matographiqu,56:1
gori,"28:1,39:1,56:1"
congratul,62:1
rush,6:2
fraud,51:1
riod,"37:1,45:3"
joint,61:2
possibl,"29:1,34:1,42:1,43:1"
devrez,"36:1,44:1,45:3,48:2,51:1"
irlandais,"55:1,56:1"
entrevu,30:2
renomm,55:1
lectriqu,"56:6,59:1"
notam,"18:1,23:1,31:1,50:1,51:1,54:1,57:1,59:1"
ennui,51:1
lectionnez,47:3
expect,10:1
soucieus,54:1
velopp,"39:6,40:1,55:4,56:3,57:1,61:1"
tahar,56:1
citizenship,11:1
creat,9:1
ai,"0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,9:1,10:1,11:1,13:1,14:1,15:1,19:2,23:1,28:12,43:4,52:1,61:1,62:1"
certain,"19:1,37:1,39:2,45:2,47:1"
cristian,62:3
myconcordia,"0:2,1:2,2:2,3:2,4:2,5:2,6:2,7:2,8:2,9:2,10:1,11:2,12:1,13:2,14:2,15:2,16:5,17:2,18:2,19:2,20:2,21:2,22:2,23:2,24:2,25:2,26:2,27:2,28:2,29:2,30:2,31:2,32:3,33:3,34:2,35:2,36:2,37:2,38:2,39:2,40:2,41:3,42:2,43:2,44:2,45:5,46:2,47:7,48:2,49:2,50:2,51:2,52:2,53:2,54:2,55:2,56:2,57:2,58:2,59:2,60:2,61:2,62:2"
al,"6:4,16:6,17:10,18:13,19:8,20:6,21:6,22:6,23:27,24:16,25:6,26:6,27:10,28:6,29:7,30:6,31:6,32:6,33:7,34:6,35:6,36:6,37:6,38:6,39:8,40:6,41:8,42:6,43:6,44:14,45:8,46:6,47:6,48:6,49:6,50:8,51:6,52:7,53:6,54:6,55:6,56:6,57:6,58:6,59:6,60:6,61:3"
ao,29:3
fellow,"12:1,13:1"
ar,11:1
au,"16:2,17:1,18:2,19:4,20:1,21:2,22:2,23:4,24:20,25:2,26:1,27:8,28:3,29:9,30:1,31:2,32:4,33:3,34:5,35:2,36:5,37:12,38:1,39:6,40:3,41:3,42:1,43:18,44:6,45:21,46:7,47:8,48:9,49:2,50:3,51:3,52:6,53:2,54:3,55:2,56:2,57:1,58:3,59:4,60:2,61:11"
at,"10:2,28:1,33:1,44:1,57:1"
file,11:2
cultur,"0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,9:2,11:1,13:1,14:1,15:1,23:2,38:1,39:1,41:1,44:1,52:2,55:1,57:1,59:1,61:1,62:2"
nera,24:1
ax,"27:1,31:1,59:1"
originalit,27:1
film,"0:1,11:1,23:1,56:1"
fill,"14:1,28:1"
secteur,"39:1,40:2,61:3"
formant,55:1
googl,"0:2,1:2,2:2,3:2,4:2,5:2,6:2,7:2,8:2,9:2,11:2,12:2,13:2,14:2,15:2,24:1,61:2,62:2"
braill,52:1
personnel,"16:7,17:1,18:1,19:1,25:1,27:5,28:5,30:2,31:1,32:3,33:1,34:1,35:1,36:1,37:1,38:2,39:5,40:1,41:1,42:1,43:1,44:2,45:3,46:1,47:3,48:1,49:1,50:1,51:1,52:9,53:1,56:1,57:1,60:1,61:1"
juiv,"55:1,56:1"
orient,"11:1,16:1,32:2,47:7,49:2,51:1,52:5"
field,"14:1,15:1"
juin,50:1
valid,"7:3,37:2,45:4"
spatial,40:1
biochemistri,"1:2,8:2"
facult,"16:1,25:3,27:3,28:4,29:7,30:1,33:1,34:3,35:1,39:1,40:5,42:1,43:1,44:2,45:1,48:5,50:3,51:1,53:8,54:3,55:1,56:4,57:2,58:1,59:25,60:1"
tofan,62:1
connaissez,"16:1,42:1,53:1"
architectur,23:1
poor,15:2
annex,"4:1,21:1,43:1"
ronautiqu,16:4
symbol,2:1
beauvoir,"29:1,56:1"
choisir,"37:1,40:2"
important,"16:2,23:1,31:2,36:1,44:2,53:3,58:4"
composant,54:1
voulez,"31:1,34:1"
branscomb,62:1
moignag,44:4
dyen,"0:1,25:1"
confianc,"39:1,40:1"
wife,13:1
directori,"0:1,1:1,2:1,3:3,4:1,5:2,6:1,7:1,8:1,9:1,10:2,11:3,12:3,13:1,14:1,15:1,61:1,62:1"
rutger,10:1
descript,"19:1,34:1,42:1,43:1"
lelievr,62:1
rakheja,56:1
raphael,62:1
adam,56:1
robert,"25:1,61:4"
oenvironnemental,56:1
diss,27:1
founder,2:2
sportif,23:1
alg,55:1
optent,29:1
month,"4:4,11:2,15:1"
montr,"6:4,16:8,17:10,18:13,19:9,20:7,21:7,22:7,23:30,24:17,25:6,26:6,27:11,28:6,29:7,30:6,31:6,32:6,33:7,34:6,35:6,36:6,37:6,38:6,39:8,40:6,41:8,42:6,43:6,44:14,45:8,46:6,47:6,48:6,49:6,50:8,51:6,52:7,53:6,54:6,55:7,56:6,57:6,58:6,59:6,60:6,61:3"
pagetrack,12:6
follow,10:2
intellectuel,"16:1,27:1,32:1,47:1,48:1,49:1,50:1,51:17,52:1"
banlieu,24:5
gr,"2:1,19:2,29:2,30:1,31:2,32:1,34:1,36:1,39:1,40:1,44:3,45:3,46:1,47:1,49:1,52:1,54:1,56:1,57:1,59:2"
andrea,56:1
endroit,"39:1,44:1,50:1,52:1,59:1"
re,"16:1,21:1,27:1,30:3,37:2,43:2,49:1,54:2,59:1"
printemp,"31:1,45:1,49:1"
tait,"48:1,51:1,61:2"
tr,"27:2,43:1,49:1,54:1"
ts,"34:1,39:1,44:1,46:2,52:2,54:1,57:1"
articl,"10:1,47:1,51:1"
tail,"16:3,28:2,52:1"
program,"0:10,1:35,2:15,3:10,4:10,5:10,6:12,7:10,8:35,9:21,10:2,11:13,12:26,13:13,14:10,15:10,33:1,61:10,62:10"
revenir,48:1
brigitt,56:1
nord,"23:2,24:1,43:3,44:1,61:5"
logistiqu,40:1
sustain,"2:1,11:1,13:1"
td,"5:1,11:1,40:1"
te,"6:1,16:3,17:1,24:3,28:1,29:1,30:1,32:1,35:1,36:1,39:1,40:2,42:1,43:1,45:4,46:1,48:1,50:1,51:2,59:3"
guichet,"32:4,52:5"
thursdai,7:2
ta,11:1
case,"9:1,40:1,45:1"
fax,"11:1,12:1"
global,61:1
vert,"11:1,24:3"
prendr,"24:5,40:1,43:3,45:1,48:2,52:1"
nonc,"36:1,43:1"
util,"17:1,47:2,52:2"
couvrirez,49:1
ussir,47:3
sont,"16:1,19:1,23:1,24:4,26:1,27:2,28:1,29:2,31:1,32:2,33:1,34:2,35:3,36:2,37:2,40:2,41:1,42:1,43:2,45:4,46:3,47:1,48:4,49:2,50:1,51:1,52:3,53:1,55:1,56:3,58:2,59:3,60:1"
ussit,"17:1,27:1,34:1,43:1,44:1,47:4,49:1,51:2,59:1,60:1"
fall,"0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:4,8:1,9:1,11:1,13:1,14:1,15:1,61:9,62:1"
pression,16:4
ticket,4:2
productif,56:1
pavillon,"17:2,18:2,19:3,20:1,21:3,22:2,24:3,29:7,30:1,32:1,39:1,45:1,47:1,48:1,52:1"
sant,"16:2,39:1,52:9,56:1,57:1"
shnirelman,56:1
bration,49:1
alma,49:1
list,"12:7,16:5,17:1,26:2,28:1,31:3,32:4,34:8,38:1,40:1,42:7,43:2,44:1,45:2,47:4,49:1,50:1,53:2,54:1,58:1,59:1"
appara,47:1
bleu,23:1
disabilitiesvolunt,61:1
parvienn,43:1
small,9:1
lisa,56:1
smith,62:1
autobu,"24:4,39:1"
ingelheim,40:1
professoral,27:1
synergi,"0:1,27:1"
tel,"0:1,1:1,2:1,3:1,4:2,5:1,6:1,7:1,8:1,9:1,11:1,13:1,14:1,15:1,27:1,37:1,51:2,61:1,62:1"
tardiv,"35:1,45:1"
past,11:8
rate,"4:3,6:1,15:1"
pressur,15:2
design,"9:1,20:1,34:1,40:1,56:2"
quebec,"0:1,1:1,2:2,3:1,4:1,5:3,6:1,7:1,8:1,9:2,10:7,11:1,12:7,13:1,14:1,15:2,16:1,17:1,18:1,19:1,20:1,21:1,22:1,23:1,24:1,25:1,26:1,27:1,28:1,29:1,30:1,31:1,32:1,33:1,34:1,35:1,36:1,37:1,38:1,39:1,40:1,41:1,42:1,43:1,44:1,45:1,46:1,47:1,48:1,49:1,50:1,51:1,52:1,53:1,54:1,55:1,56:1,57:1,58:1,59:1,60:1,61:1,62:1"
pass,"31:1,45:1,51:2"
ter,45:1
tet,51:2
mill,27:1
dian,0:1
crepuq,37:1
sud,"24:1,61:1"
sph,27:1
richard,"18:1,29:1"
partemental,56:1
sun,"40:1,62:1"
section,"12:5,16:1,27:1,33:1,36:1,41:1,44:2,48:1,49:1,53:1,58:2"
laboratoir,"27:1,29:1,39:1,49:1,54:1,55:1,61:1"
quelqu,"16:2,17:1,24:1,30:1,34:1,36:1,40:2,49:1,51:2,53:3,59:2"
presqu,"27:1,44:1,57:1"
consommateur,52:1
cinemat,9:1
somanatha,62:1
version,"0:1,7:1,9:1,10:1,15:1,31:2,34:1,61:1"
radiot,55:1
sur,"16:12,17:1,18:1,19:5,23:1,24:6,26:4,27:6,28:4,29:4,30:11,31:9,32:5,33:8,34:3,35:1,36:4,37:2,38:3,39:3,40:7,41:8,42:1,43:5,44:20,45:6,46:2,47:11,49:8,50:2,51:7,52:11,53:5,54:3,55:9,56:3,58:2,59:2,60:2,61:2"
mariu,56:1
peuvent,"20:1,27:1,30:2,34:1,35:1,36:2,37:4,43:3,44:1,45:2,47:1,48:1,49:1,52:3,58:1,60:1"
diat,32:1
public,"0:1,1:2,2:2,3:1,4:1,5:1,6:4,7:2,8:2,9:4,11:2,12:1,13:2,14:1,15:1,24:1,34:4,35:1,40:2,43:1,52:1,61:1,62:1"
multinational,61:2
full,"1:1,8:1,9:1"
proceduresgown,61:1
nomiqu,"29:1,55:1,56:2"
ma,"22:2,24:1,27:1,28:2,31:1,39:1,40:2,43:5,44:1,56:3,61:2"
tage,29:1
procur,"47:1,52:1,58:1"
usinag,56:1
cibl,27:1
eavi,56:1
ver,"24:1,30:1,51:1,52:2"
iraq,13:1
modifi,46:1
legend,5:1
ducationnel,40:1
search,"0:4,1:4,2:4,3:17,4:4,5:4,6:4,7:4,8:4,9:4,10:3,11:27,12:3,13:4,14:4,15:4,16:2,17:2,18:2,19:2,20:2,21:2,22:2,23:2,24:2,25:2,26:2,27:2,28:2,29:2,30:2,31:2,32:2,33:2,34:2,35:2,36:2,37:2,38:2,39:2,40:2,41:2,42:2,43:2,44:2,45:2,46:2,47:2,48:2,49:2,50:2,51:2,52:2,53:2,54:2,55:2,56:2,57:2,58:2,59:2,60:2,61:4,62:4"
diffu,61:1
rbc,40:1
photocopieur,50:1
decin,"52:1,61:2"
airport,"6:5,7:1"
probit,"16:1,32:1,47:1,48:1,49:1,50:1,51:18,52:1"
social,"9:1,11:3,15:2,39:2,50:1,52:1,59:1,60:1"
action,"61:1,62:1"
sentent,"31:1,37:2,50:1"
depart,"3:1,5:1,9:2,11:8,12:1,15:1"
vid,"31:5,34:5,44:5"
vie,"23:2,27:3,31:1,32:1,33:5,34:1,35:1,36:1,39:1,41:5,42:1,43:1,44:7,47:1,50:6,51:1,52:1"
lawrenc,56:2
transit,"6:1,11:1"
alpin,23:1
voyag,"24:2,61:1"
tention,56:1
divertiss,31:1
sanction,51:3
gratuit,"18:1,24:1,50:1,58:1"
establish,2:2
asi,61:1
select,11:5
engag,"0:2,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,9:3,11:2,13:1,14:1,15:4,27:6,30:1,34:1,39:4,43:1,49:1,54:1,59:1,61:1,62:1"
econcordia,"11:1,39:3,44:1,53:1,57:1,59:3"
distinct,"9:1,43:2"
liber,13:1
remport,61:1
regist,37:1
trise,"27:1,28:2,39:1,43:5,44:1,61:2"
formul,"27:1,40:1"
selon,"28:2,35:1,37:2,38:1,40:1,43:2,47:1"
cliquant,35:1
prochain,"28:1,36:1,39:1"
moignent,59:1
distingu,"27:1,56:7"
flat,"4:2,6:1"
celdt,43:2
technologi,"39:1,59:1,60:1,61:1"
audiencemenu,16:2
cheongsam,13:1
vl,11:1
sormai,29:2
leonard,11:1
hindou,56:1
exemplair,58:1
alana,62:2
auxnouveaux,"47:1,48:1,49:1,50:1,51:1,52:1"
imprim,"31:1,45:1"
hour,"4:6,6:2,7:1,11:2"
hous,"0:3,1:3,2:3,3:3,4:3,5:3,6:5,7:3,8:3,9:3,11:3,13:3,14:3,15:3,61:3,62:3"
der,"43:1,45:1,51:1"
histori,"1:2,8:2"
nina,56:1
angl,24:1
del,"40:1,61:1"
learn,"0:1,1:3,2:2,3:1,4:1,5:1,6:1,7:1,8:3,9:6,10:5,11:5,13:5,14:1,15:1,61:1,62:1"
motiv,"40:2,43:1,45:1"
enfant,56:1
avi,"35:2,46:1"
transcend,54:1
jpac,61:1
myspac,"31:1,44:1,47:1"
morneau,40:1
registr,"0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,9:1,11:1,12:2,13:1,14:1,15:1,61:1,62:1"
share,"0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,9:1,11:1,13:2,14:2,17:1,61:1,62:1"
accept,"4:2,36:1,37:2,43:2"
plagar,10:4
autumn,62:1
sphere,0:1
coop,"25:1,27:2,29:1,30:4,32:2,37:1,40:30,45:5,50:2,52:1,53:1,54:4,59:4"
mackai,"4:1,6:3,12:1,24:2,41:1"
explor,"23:1,27:1,33:1,36:1,41:1,42:1,43:1,44:1,49:1"
nagement,29:1
horst,13:1
suivant,"31:1,32:2,34:1,36:2,40:2,43:1,44:1,45:1,46:2,47:1,51:2,52:1,54:1,59:1"
dress,13:1
environnant,23:1
abritera,29:1
cours,"0:7,1:21,2:7,3:7,4:7,5:7,6:8,7:7,8:21,9:9,11:8,13:7,14:7,15:7,61:7,62:7"
goal,"0:1,13:1"
lien,"27:4,31:1,32:2,35:1,49:1,51:2,60:1"
secur,"11:1,15:1"
nomm,61:1
nichola,62:2
csa,"31:1,44:1,47:1"
american,61:3
csc,42:3
rapport,"23:1,27:1,29:2,37:1,51:1"
divis,"29:1,61:2"
acti,61:1
hickei,56:1
sirez,"24:1,36:1"
csu,"10:1,16:1,30:3,50:5,52:2"
veulent,39:1
simpl,"24:1,51:1"
couvrir,"16:2,17:3,18:1,19:1,20:1,21:1,22:1,23:1,24:1,25:1,26:1,27:11,28:2,29:2,30:1,44:1,45:2"
trimestr,"32:1,34:1,35:10,40:2,44:1,45:2,47:1,48:4,49:2,59:1"
ciaux,"28:1,43:1,50:1"
fr,"16:5,17:5,18:5,19:5,20:5,21:5,22:5,23:5,24:5,25:5,26:5,27:5,28:5,29:5,30:5,31:5,32:5,33:5,34:5,35:5,36:5,37:5,38:5,39:5,40:5,41:5,42:5,43:5,44:5,45:5,46:5,47:5,48:7,49:5,50:5,51:5,52:5,53:5,54:5,55:5,56:5,57:5,58:5,59:5,60:5"
resourc,"0:2,1:3,2:2,3:2,4:2,5:2,6:2,7:2,8:3,9:2,10:4,11:4,12:1,13:3,14:2,15:3,61:2,62:2"
augment,54:1
referenc,10:1
faculti,"0:1,1:6,2:2,3:1,4:9,5:1,6:1,7:2,8:6,9:14,10:1,11:10,12:6,13:1,14:1,15:1,61:1,62:1"
perrin,40:1
par,"16:4,19:1,20:1,23:2,24:4,25:2,27:3,28:8,29:4,30:1,31:6,32:1,36:2,37:5,39:3,40:2,42:3,43:8,44:5,45:12,46:2,47:4,48:1,49:1,50:3,51:3,52:4,55:3,56:3,57:3,58:3,59:1,60:1,61:4"
institu,"27:1,29:1"
soundtrack,0:1
fa,"5:1,11:1,28:3,59:1,61:1"
fb,"5:1,11:1,39:1"
fc,11:1
sperantsa,62:1
terri,40:1
fg,5:1
fi,"0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,9:1,11:1,13:1,14:1,15:1,17:1,27:1,47:1,54:1,59:1,61:1,62:1"
associ,"0:2,1:2,2:2,3:2,4:2,5:2,6:2,7:2,8:2,9:3,11:14,12:1,13:4,14:2,15:2,16:6,29:1,31:1,32:1,37:3,42:1,44:4,46:1,47:3,48:1,49:3,50:30,51:2,52:2,61:4,62:2"
ensuit,"24:1,45:3"
circumst,7:1
short,6:3
renforc,"54:1,61:1"
obtient,16:4
coat,27:1
oit,"39:1,47:2"
author,"15:1,37:1"
sident,"37:3,43:2,61:10"
secr,"25:1,26:3"
entrepris,"16:4,30:1,39:2,49:1,52:1,55:1,56:2,59:1,61:4"
mortel,61:1
dream,62:2
profitez,"16:1,50:1"
impr,27:1
constitu,"15:1,27:1,39:1,55:1"
saillant,"17:2,27:3,28:15,29:1"
help,12:1
tudiantslibr,"33:1,34:1,35:1,36:1,37:1,38:3,39:1,40:1,41:1,42:1,43:1,44:1,45:1,46:1"
hivern,23:1
cadr,"16:1,27:1,34:1,36:1,37:1,39:6,44:1,50:1,51:1,52:1,53:1,57:3,59:4,60:1,61:2"
trade,"11:2,61:1"
embauch,"17:1,30:1,49:1"
scientist,"2:1,13:1"
pane,16:2
puce,56:1
choisissez,24:1
boul,"0:1,6:2,16:1,17:1,18:1,19:1,20:1,21:1,22:1,23:1,24:4,25:1,26:1,27:1,28:1,29:1,30:1,31:1,32:1,33:1,34:1,35:1,36:1,37:1,38:2,39:1,40:1,41:1,42:1,43:1,44:1,45:2,46:1,47:1,48:2,49:1,50:1,51:1,52:1,53:1,54:1,55:1,56:1,57:1,58:1,59:1,60:1"
surtout,"23:1,27:1,49:1"
investiss,"40:1,61:2"
stylo,47:1
gerald,25:1
daycar,11:1
pourvu,47:1
artificiel,"55:1,56:1"
visuel,"19:1,20:1,24:1,29:1,52:1,59:1"
peng,62:1
grade,"31:1,34:5,37:1,38:1,42:5,49:4,51:1"
cooperatif,40:2
pend,"33:1,41:1"
cutif,"16:1,25:2,39:1,48:4,53:3,61:2"
soccer,2:1
senat,11:1
lire,20:1
yi,56:1
carolin,61:3
good,12:1
return,"0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,9:1,11:1,13:1,14:1,15:1,61:1,62:1"
liorer,"27:6,52:1"
vendredi,45:1
kaushik,13:1
appliqu,"40:2,45:1,52:2,56:1,58:1"
comit,"26:4,40:1,42:1,43:1,45:1,48:1,58:1,61:1"
framework,"0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,9:1,11:1,13:2,14:1,15:1,61:1,62:1"
cet,51:1
olivia,25:1
rendez,"16:1,38:1,52:1"
pai,"27:3,28:1,32:1,37:4,44:1,45:1,56:2,61:1"
musiqu,"31:1,56:1"
clicktal,12:1
parcour,"16:1,45:1"
contactfind,15:1
document,"0:4,1:4,2:4,3:4,4:4,5:4,6:4,7:4,8:4,9:4,11:4,12:6,13:4,14:4,15:4,16:3,26:2,33:3,34:1,36:4,37:5,41:3,42:2,43:9,44:1,45:7,47:2,51:1,53:1,58:3,61:4,62:4"
payer,"45:2,50:1"
matiqu,"40:5,55:1,56:5"
dicaux,51:1
easili,"6:1,13:1"
achiev,"13:1,62:1"
scholarship,42:1
mastercard,"4:2,45:1"
gender,11:1
found,"6:1,12:2,15:2"
universit,"16:15,17:15,18:14,19:14,20:11,21:11,22:11,23:13,24:12,25:11,26:15,27:24,28:15,29:17,30:11,31:16,32:14,33:15,34:12,35:15,36:18,37:17,38:11,39:15,40:13,41:16,42:14,43:17,44:18,45:14,46:12,47:17,48:14,49:16,50:15,51:15,52:17,53:14,54:13,55:12,56:15,57:13,58:15,59:15,60:14,61:5"
difficult,35:1
narayanswami,56:1
valuat,"30:1,43:1,45:1,51:1"
dadmiss,"36:2,43:2,45:2,46:2"
mental,52:1
ailleur,"27:5,33:1,41:1,47:1,57:1,61:2"
idea,"14:2,15:1"
procedur,12:2
dia,"16:1,31:2,32:1,44:2,47:2,56:1"
connect,"0:3,1:3,2:1,3:1,4:1,5:1,6:1,7:1,8:3,9:3,11:1,13:1,14:1,15:3,16:1,45:1,61:1,62:1"
releasescommuniqu,15:1
energi,9:1
event,"0:13,1:10,2:9,3:10,4:9,5:9,6:9,7:9,8:10,9:10,11:15,12:1,13:10,14:12,15:10,16:1,47:1,61:9,62:9"
retribut,15:1
safeti,"11:1,62:1"
admiss,"0:3,1:3,2:4,3:3,4:3,5:3,6:3,7:3,8:3,9:3,11:4,12:1,13:3,14:3,15:3,16:5,19:1,32:5,33:9,34:6,35:14,36:30,37:4,38:3,39:1,40:6,41:9,42:3,43:32,44:1,45:45,46:8,48:21,58:1,61:3,62:3"
vancouv,46:1
condri,0:1
trooper,15:1
fructueus,27:1
publish,"12:2,14:3,15:1,16:2,17:2,18:2,19:2,20:2,21:2,22:2,23:2,24:2,25:2,26:2,27:2,28:2,29:2,30:2,31:2,32:2,33:2,34:2,35:2,36:2,37:2,38:2,39:2,40:2,41:2,42:2,43:2,44:2,45:2,46:2,47:2,48:2,49:2,50:2,51:2,52:2,53:2,54:2,55:2,56:2,57:2,58:2,59:2,60:2"
research,"0:10,1:9,2:11,3:9,4:9,5:9,6:9,7:9,8:9,9:11,11:15,12:2,13:12,14:9,15:12,61:9,62:9"
health,"0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,9:1,11:3,13:1,14:1,15:2,61:1,62:1"
psychologi,"52:3,56:12"
expans,"24:1,29:1,61:2"
print,"0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:2,8:1,9:1,10:1,11:1,12:1,13:1,14:1,15:1,16:1,17:1,18:1,19:1,20:1,21:1,22:1,23:1,24:1,25:1,26:1,27:1,28:1,29:1,30:1,31:1,32:1,33:1,34:1,35:1,36:1,37:1,38:1,39:1,40:1,41:1,42:1,43:1,44:1,45:1,46:1,47:1,48:1,49:1,50:1,51:1,52:1,53:1,54:1,55:1,56:1,57:1,58:1,59:1,60:1,61:1,62:1"
qualifi,59:1
emplac,"27:2,32:1,41:1,47:1,52:1"
pui,"24:2,47:8,61:1"
advanc,"0:1,1:1,2:2,3:1,4:1,5:1,6:1,7:1,8:1,9:2,11:9,13:1,14:1,15:1,61:1,62:1"
cojocaru,62:1
attirera,51:1
ouest,"6:8,16:1,17:1,18:2,19:2,20:1,21:1,22:1,23:1,24:11,25:1,26:1,27:1,28:1,29:1,30:1,31:1,32:1,33:1,34:1,35:1,36:1,37:1,38:2,39:2,40:1,41:1,42:1,43:1,44:1,45:2,46:1,47:1,48:2,49:1,50:1,51:1,52:1,53:1,54:1,55:1,56:1,57:1,58:1,59:1,60:1"
diploma,"0:1,1:2,2:1,3:1,4:1,5:1,6:1,7:1,8:2,9:1,10:1,11:1,12:1,13:1,14:1,15:1,61:1,62:1"
dit,"17:2,28:7,36:1,39:3,43:1,44:2,45:3,48:4,50:3,51:1,52:2,57:1,59:1"
reason,10:2
base,"9:1,56:1"
dire,"43:1,44:1"
put,"9:1,61:1"
teach,11:2
fridai,"2:1,4:2,7:8"
pyne,13:1
basi,0:1
firstclass,16:2
obtiendrez,44:1
accroiss,"55:1,56:1"
postsecondair,"23:1,33:1,41:1,56:1,59:1"
servent,27:1
mondialis,"17:1,54:1"
jouissent,39:1
novembr,"16:20,35:1"
liaison,"44:1,52:1,54:1"
lefebvr,56:1
perman,"26:4,28:4,30:1,37:3,43:1,47:3,60:1"
pondent,52:1
getelementsbytagnam,"0:2,1:2,2:2,3:2,4:2,5:2,6:2,7:2,8:2,9:2,11:2,13:2,14:2,15:2,61:2,62:2"
gouvernemental,56:1
frigo,11:1
feed,10:1
major,"0:2,1:2,2:2,3:2,4:2,5:2,6:2,7:2,8:2,9:2,11:2,13:5,14:2,15:2,61:2,62:2"
dont,"21:1,24:2,31:1,40:1,43:2,50:1,52:1,54:1,61:2"
feel,"2:1,13:2,15:3"
exchang,"0:1,1:3,2:1,3:1,4:1,5:1,6:1,7:1,8:3,9:1,11:1,13:1,14:1,15:1,61:1,62:1"
mise,"29:1,31:1,32:2,44:2"
feet,"2:1,13:2"
bhat,25:1
donc,"29:1,33:1,35:1,37:1,41:1,52:1"
descolarit,"33:1,34:1,35:1,36:1,41:1,42:1,43:1"
fonctionnel,55:1
tou,"24:1,27:1,28:2,31:1,35:2,37:1,40:2,43:1,45:4,47:2,50:4,51:1,52:2"
donn,"27:2,28:2,34:1,35:1,49:1,51:1,52:1,55:2,56:2,58:1,61:1"
passer,"16:1,17:1,18:1,19:1,20:1,21:1,22:1,23:1,24:1,25:1,26:1,27:1,28:1,29:1,30:1,31:1,32:1,33:1,34:1,35:1,36:2,37:1,38:1,39:2,40:1,41:1,42:1,43:2,44:1,45:1,46:1,47:1,48:1,49:1,50:1,51:2,52:1,53:1,54:1,55:1,56:1,57:1,58:1,59:1,60:1"
khorasani,56:1
differ,"0:1,1:1,2:1,3:1,4:1,5:1,6:1,7:1,8:1,9:1,11:1,13:1,14:1,15:1,61:1,62:1"
collat,"31:1,49:4"
guest,2:2
script,"0:4,1:4,2:4,3:4,4:4,5:4,6:4,7:4,8:4,9:4,10:2,11:4,12:4,13:4,14:4,15:4,61:4,62:4"
gpd,12:4
avec,"16:2,19:3,24:1,25:2,27:6,28:1,29:1,30:1,31:1,33:1,34:1,37:1,38:2,39:1,40:3,41:2,43:3,44:4,45:3,46:3,47:3,48:1,49:4,51:1,52:2,56:2,57:1,59:2,60:2,61:2"
interact,0:1
mont,23:1
gpa,13:3
construct,"19:1,21:1,29:1,59:1"
quilibr,61:1
avez,"18:1,34:1,36:2,37:1,45:6,47:1,51:1,57:1"
stori,"14:12,15:4,17:1"
station,"6:9,24:10,31:1,44:1,45:1,47:1"
phd,"0:1,1:2,2:1,3:1,4:1,5:1,6:1,7:1,8:2,9:1,11:1,13:1,14:1,15:1,28:2,61:3,62:1"
